233 ocrl
233 loc465851
233 loc100329312
233 cg3573
233 agap_agap010556
234 pah
234 hn
234 agap_agap005712
234 pah-1
236 pcca
236 pcca-1
237 pde6b
237 loc461041
239 pepd
239 loc455932
239 dip-c
239 agap_agap004775
239 k12c11.1
239 yfr006w
239 klla0e14103g
239 ncu11288
239 at4g29490
239 os02g0224400
239 agos_agr008w
239 mgg_13438
240 pex12
240 agap_agap010497
240 prx-12
240 ncu05245
240 os10g0467200
240 mgg_01771
242 pex7
242 cg6486
242 agap_agap006264
242 klla0e04093g
242 ncu07662
242 os02g0245100
242 agos_agl190w
242 mgg_01481
246 phka2
246 loc556199
246 cg7766
246 agap_agap000708
246 c14b9.8
247 phkb
247 loc569706
247 cg8475
247 agap_agap009278
247 y67d8a.1
250 pkd1
250 loc504986
250 loc100149562
253 pkp1
253 loc100855871
254 pla2g2a
256 plod1
256 plod1a
257 pmm2
257 cg10688
257 agap_agap011353
257 f52b11.2
257 pmm1
257 sec53
257 klla0d05709g
257 ncu02829
257 pmm
257 os04g0682300
257 agos_abr236w
257 mgg_01637
259 pou1f1
260 pou3f4
260 loc100615412
262 ppox
262 agap_agap003704
262 hem14
262 klla0b11616g
262 ncu09113
262 os01g0286600
262 agos_aar021w
262 mgg_09923
264 pros1
264 zgc:154001
265 pten
265 ptenb
265 agap_agap009628
266 pth
267 pth1r
267 pth1ra
268 pts
268 pr
268 agap_agap008730
268 ptps-1
269 pex2
269 pxmp3
269 agap_agap010836
269 ncu02070
269 ted3
269 os05g0275700
269 mgg_00655
270 pex5
270 cg14815
270 agap_agap006820
270 prx-5
270 klla0c15455g
270 ncu02960
270 os08g0500100
270 agos_afr453w
270 mgg_10840
271 qdpr
271 qdprb1
271 dhpr
271 agap_agap002534
271 qdpr-1
271 loc714966
272 rb1
273 prph2
273 prph2a
273 prph2b
276 rom1
279 rs1
281 atxn1
281 atxn1a
281 k04f10.1
283 scn4a
283 loc517426
283 scn4ab
283 scn4aa
283 para
283 agap_agap004707
285 sgcd
285 scgdelta
285 agap_agap000073
285 loc715190
286 slc12a1
286 loc100329975
286 nkcc-1
287 slc12a3
292 smn1
292 smn2
292 smn
293 snca
294 sox9
294 sox9a
294 sox100b
295 sptb
295 loc527711
295 spnb1
297 star
298 abca4
298 si:ch211-195i6.4
298 abt-2
303 tcn2
303 si:ch211-102c2.6
306 tgm1
306 si:ch211-9d9.3
306 zgc:112355
306 loc793448
306 loc100535918
306 loc100334173
306 tg
306 agap_agap009100
307 th
307 ple
307 agap_agap006023
307 cat-2
308 thbd
309 tnni3
311 loc500959
311 rgd1563601
311 tpi1
311 tpi1b
311 klla0f18832g
311 ncu07550
311 tim
311 os09g0535000
311 agos_agl201c
311 mgg_08905
313 tpmt
313 zgc:101684
313 zgc:109981
314 tsc1
315 tshr
317 ttr
319 umps
319 r-l
319 agap_agap004175
319 ura4
319 ura3
319 klla0e22771g
319 ncu03488
319 at3g54470
319 os01g0951200
319 agos_ael059w
319 mgg_12098
320 urod
320 updo
320 agap_agap011895
320 hem12
320 klla0f11770g
320 ncu02771
320 agos_agl210c
320 mgg_01622
324 xdh
324 ry
324 agap_agap007918
324 f55b11.1
324 ncu03350
324 xdh1
324 xdh2
324 os03g0429800
324 mgg_12738
327 aire
328 apob
330 blmh
330 cg1440
330 agap_agap001341
330 lap3
330 ncu08333
330 agos_abl204w
330 mgg_02695
331 slc25a20
331 prkar2a
331 colt
331 agap_agap006104
331 dif-1
331 crc1
331 klla0c13431g
331 ncu07263
331 bou
331 os10g0573700
331 agos_adl264c
331 mgg_10492
332 casr
332 loc560607
333 cdkn1a
334 chm
334 chml
334 rep
334 agap_agap010419
334 agap_agap012773
335 tpp1
335 loc709838
335 mgg_00940
339 csf2rb
339 csf2rb2
344 ercc2
344 loc100361160
344 xpd
344 agap_agap002988
344 y50d7a.2
344 rad15
344 rad3
344 klla0c17776g
344 ncu01625
344 uvh6
344 os05g0144800
344 pfi1650w
344 agos_agr114c
344 loc715485
344 mgg_03132
345 ext2
345 cg10731
345 agap_agap000081
347 gale
347 loc100855555
347 cg12030
347 agap_agap012261
347 gale-1
347 spbc365.14c
347 os08g0374800
347 os09g0323000
347 loc710553
349 gm2a
349 loc100855818
349 loc100857973
349 zgc:110188
349 loc713375
350 gnrhr
350 grhr
350 gprgnr1
352 gpd2
352 gpo-1
352 agap_agap004437
352 t25g3.4
352 ncu05454
352 sdp6
352 os04g0224900
352 mgg_03147
353 guca1a
353 guca1e
353 loc100330921
353 guca1c
358 hsd17b4
358 cg3415
358 agap_agap008667
358 dhs-28
358 fox2
358 klla0e13817g
358 ncu08828
358 ech2
358 os09g0544900
358 agos_agl060w
358 mgg_06148
359 ifngr1
359 loc100856077
360 il2ra
362 kel
363 krt17
363 zgc:92061
363 wu:fb17f05
363 cyt1l
363 krt1-19d
363 cyt1
363 krt15
363 zgc:92533
363 si:dkeyp-113d7.4
363 zgc:109868
363 si:dkeyp-113d7.7
369 ltbp2
369 ltbp1
371 pafah1b1
371 pafah1b1b
371 lis-1
371 agap_agap011849
371 ncu04534
371 ncu04312
371 lis1
371 mgg_09369
372 mvk
372 loc100857437
372 y42g9a.4
372 erg12
372 klla0c07469g
372 ncu03633
372 mk
372 os10g0329300
372 agos_aer335w
372 mgg_06946
374 ncf2
375 neu1
376 notch3
376 loc789485
377 oxct1
377 oxct1a
377 oxct1b
377 cg1140
377 agap_agap006096
377 c05c10.3
377 ncu06881
377 mgg_11480
379 pcsk1
380 pde6a
384 plec
384 loc786966
384 si:dkey-151c10.1
384 loc567310
385 pon2
385 zgc:174637
385 zgc:91887
385 zgc:112374
385 zgc:77556
385 loc699107
386 psen2
387 rag1
388 rfx5
388 loc100857138
388 loc100857912
389 sele
390 slc10a2
390 cg9903
390 at2g26900
390 os01g0645200
392 sod1
392 sod
392 cusod3
392 sod-1
392 sod-5
392 klla0e05567g
392 ncu02133
392 csd1
392 os07g0665200
392 os03g0351500
392 agos_agl321w
392 mgg_02625
393 stk11
393 lkb1
393 par-4
394 suox
394 cg7280
394 agap_agap010877
394 h13n06.4
394 ncu06931
394 sox
394 os08g0530400
394 loc711164
394 mgg_05992
395 hnf4a
395 nhr-69
396 hnf1b
396 hnf1ba
397 tek
397 tie2
398 thpo
398 loc100855822
400 bard1
400 loc100147913
402 twist1
402 loc100535497
402 twist1b
402 twist1a
402 twi
403 nr0b1
403 loc100855508
405 alb
408 ampd3
408 loc556578
409 amt
409 cg6415
409 agap_agap001124
409 aminomethytransferase
409 gcv1
409 klla0b06754g
409 ncu02727
409 at1g11860
409 os04g0623800
409 mgg_04826
413 aprt
413 loc100857155
413 agap_agap005723
413 t19b4.3
413 apt1
413 klla0b01309g
413 ncu02090
413 os12g0589100
413 agos_aer325w
413 mgg_00657
416 atrx
416 xnp
416 agap_agap002490
416 xnp-1
417 avp
417 avpl
418 c1qb
420 crybb2
420 loc100613933
425 f12
426 f2
426 loc100856539
428 fga
429 fgg
430 fshb
431 loc484399
431 sec1
432 rh5
432 gprop9
433 gdnf
433 gdnfa
437 hexb
437 loc786974
437 hexa
437 agap_agap010056
437 hex-1
437 hexo1
437 os05g0115900
441 kcnj11
443 vldlr
443 lpr2
443 lpr1
443 agap_agap002186
443 t13c2.6
444 mc2r
444 loc100855756
445 mpz
445 loc100859605
445 loc719969
446 otc
446 arg3
446 klla0f14366g
446 ncu01667
446 agos_afr098w
446 mgg_01102
447 pccb
447 pccb-1
448 plp1
448 plp1a
448 plp1b
448 loc697887
449 pms1
450 pms2
450 agap_agap007126
450 pms-2
450 klla0c11319g
450 ncu08020
450 os02g0592300
450 agos_aer421w
450 mgg_01716
452 rfxap
452 loc100610983
452 loc100006212
455 sag
455 saga
456 sftpb
457 smpd1
457 loc556700
457 cg3376
457 agap_agap011940
457 asm-2
457 asm-3
457 asm-1
457 mgg_10275
459 hnf1a
459 loc701243
460 tp53
460 trp53
461 tpo
461 loc100331172
462 tsc2
462 gig
462 agap_agap011123
463 tshb
463 loc100001596
464 tyrp1
464 tyrp1b
465 vhl
465 loc701870
466 vwf
467 crx
468 gdf5
468 loc100334210
469 hba2
469 hba1
469 loc100855540
469 loc100855558
469 hba
469 hba-a2
469 hba-a1
469 loc360504
469 loc100858011
469 hbaa
469 loc701930
472 c8a
472 loc100855712
473 il5ra
474 il6r
474 il6ra
475 fcgr1a
475 fcgr1
477 fcgr3a
477 fcgr4
477 fcgr3
478 il10
479 cd55
479 loc714370
480 il1a
481 il1b
486 gc
487 il15
488 il2
489 c7
489 si:dkey-250l23.2
491 il4
492 il9
492 loc712292
493 cd14
495 tap1
495 loc100333043
496 tnf
497 lta
498 igfbp1
498 igfbp1a
498 igfbp1b
499 igfbp2
499 igfbp2a
499 igfbp2b
500 igfbp3
500 loc100855619
502 il6
503 hgf
503 hgfa
504 nos3
505 c8g
505 loc100610119
505 loc721647
507 cxcl12
508 cd44
508 loc100330801
510 igf2
510 igf2b
510 igf2a
510 loc721120
511 hpx
513 cd4
515 igf1
519 bdkrb2
519 loc100330960
521 cd79b
523 il10rb
523 loc100856489
523 crfb4
524 ifnar1
524 loc100856529
524 crfb5
525 ncf4
526 itgam
526 loc563715
527 bcl2
530 sod2
530 mnsod1
530 sod-3
530 sod-2
530 spac1486.01
530 klla0e03609g
530 ncu09560
530 msd1
530 os05g0323900
530 loc574097
530 mgg_00212
531 gsr
531 c46f11.2
531 pgr1
531 glr1
531 klla0e24069g
531 ncu03339
531 gr
531 os03g0163300
531 pf14_0192
531 agos_agr196w
531 mgg_12749
532 vtn
532 vtna
532 vtnb
533 faslg
533 fasl
534 il13ra2
534 loc100361488
535 il11
535 loc722817
536 agl
536 cg9485
536 agap_agap001200
536 r06a4.8
536 gdb1
536 ncu00743
536 agos_ael276c
536 mgg_00063
537 ccr2
537 loc100329767
537 ccr8.1
537 loc100535702
537 ccr2b
539 sell
540 tgfb1
540 loc563884
540 tgfb1a
542 abat
542 cg7433
542 agap_agap006966
542 gta-1
542 uga1
542 klla0f20548g
542 ncu08998
542 agos_agl050c
542 mgg_01662
543 ache
543 aces_anoga
543 ace-1
543 mgg_02130
550 adora3
550 loc571410
550 t21b4.4
551 adra1d
551 loc568614
553 adra2b
553 loc100614466
553 loc100855976
553 loc426044
553 loc100330650
554 ahcy
554 ahcy13
554 sahh_anoga
554 k02f2.2
554 spbc8d2.18c
554 sah1
554 klla0a01199g
554 ncu07930
554 sahh2
554 mee58
554 os11g0455500
554 pfe1050w
554 agos_afr243c
554 loc698344
554 mgg_05155
560 alox12
561 alox5
561 lox5
561 lox1
561 os03g0700400
561 os03g0699700
561 os03g0738600
561 os03g0700700
563 anxa1
563 anxa1a
564 atp1a1
564 atp1a1b
564 atp1a1a.4
568 avpr1a
568 loc571591
568 avpr1b
568 f14f4.1
568 t07d10.2
569 bckdha
569 cg8199
569 agap_agap003136
569 transketolase
569 ncu09864
569 at5g09300
569 os12g0183100
569 mgg_03840
570 bdkrb1
572 blvra
572 zgc:153046
573 blvrb
573 cg9471
573 agap_agap001321
574 tspo
574 cg2789
574 agap_agap000426
574 klla0a00220g
578 cacna1d
578 cacna1da
578 ca-alpha1d
578 agap_agap012434
578 egl-19
579 cacna2d1
579 cacna2d1a
582 cacng1
582 loc100859535
582 loc571193
582 loc718591
583 cck
585 cd3d
586 cd3e
587 cga
587 loc697859
591 chrna3
591 loc100608170
591 loc568467
591 nacralpha-80b
591 agap_agap000138
592 chrna4
592 loc563696
592 nacrbeta-64b
592 agap_agap000966
593 chrna7
593 nacralpha-34e
593 agap_agap008588
593 acr-19
594 chrnb1
595 chrnb2
595 loc100537713
598 crat
598 crata
598 cg5122
598 cg1041
598 cg5265
598 b0395.3
598 cat2
598 klla0a02123g
598 ncu08002
598 agos_aar124c
598 mgg_01721
599 crh
600 csf2
601 csf3r
615 dbh
615 tbh
615 agap_agap010485
615 tbh-1
616 dck
616 os05g0430200
618 ddc
618 agap_agap009091
618 ncu08275
618 at2g20340
618 os07g0437500
620 dio1
621 dio2
623 drd3
623 d2r
623 dop-2
624 epo
624 loc100002479
625 fgf1
625 fgf1b
625 fgf1a
627 folr2
627 loc100614013
628 gast
629 gabra1
631 gabra4
631 zgc:110204
631 cg8916
633 gabrb3
633 loc566922
633 lcch3
633 agap_agap000038
633 gab-1
635 gad1
635 loc100329827
635 gad1b
635 agap_agap005866
635 unc-25
635 ncu06112
635 mgg_03869
637 gart
637 loc100856570
637 ade3
637 agap_agap009786
637 gars\/airs\/gart
637 ade1
637 ade5,7
637 klla0a00957g
637 ncu00177
637 agos_afr254c
637 mgg_11343
638 gas6
639 ggcx
639 loc100537604
639 agap_agap006363
640 ghrhr
640 ghrhrl
641 gnrh1
645 grin2a
645 loc563297
645 loc100429880
646 grin2b
646 loc559976
646 loc100334883
647 grin2c
647 loc431090
647 loc100333648
647 loc100329743
648 grin2d
648 loc100149482
648 grin2da
648 nmdar2
648 agap_agap012429
648 nmr-2
649 grm1
651 grm3
651 loc565256
651 mglura
651 mgl-1
654 grm8
654 loc569768
658 gstm3
658 gstm5
658 gstm
658 zgc:173994
660 gstp1
660 loc611366
660 gstp2
660 gm3934
660 gst-1
660 gst-25
660 gst-10
660 gst-41
660 f56a4.4
660 y45g12c.3
660 f56a4.3
660 gst-23
664 gucy1b3
664 gycbeta100b
664 agap_agap000214
665 guk1
665 zgc:86776
665 cg11811
665 agap_agap011105
665 t03f1.8
665 spbc1198.05
665 klla0b01694g
665 ncu06300
665 agk2
665 gk-1
665 os12g0515600
665 pfgk
665 agos_aer309w
665 mgg_06764
668 hrh1
668 loc100858928
669 htr1b
669 loc561647
669 5-ht7
669 gprnna20
669 gpr5ht7
671 htr3a
671 loc571641
673 htr6
673 loc568269
673 loc716776
675 icam2
675 loc100301003
675 loc506088
675 loc616254
676 igf2r
677 il1r1
679 il5
680 il7
681 il12a
681 il-12a
685 itgb6
692 kitlg
692 kitl
693 mgp
693 loc100856382
694 nhr-141
694 nhr-51
694 nhr-52
694 nhr-60
694 nhr-116
694 nhr-120
694 nhr-68
694 nhr-101
694 nhr-1
694 nhr-40
694 nhr-47
694 nhr-17
694 nhr-10
694 nhr-114
694 nhr-154
694 nhr-166
694 nhr-276
694 nhr-253
694 nhr-204
694 nhr-168
694 nhr-252
694 nhr-254
694 nhr-167
694 nhr-278
694 nhr-285
694 nhr-221
694 nhr-152
694 nhr-222
694 nhr-187
694 nhr-185
694 nhr-15
694 nhr-186
694 nhr-189
694 nhr-188
694 nhr-157
694 nhr-158
694 nhr-159
694 nhr-192
694 nhr-148
694 nhr-147
694 nhr-149
694 nhr-129
694 nhr-36
694 nhr-136
694 nhr-206
694 nhr-208
694 nhr-207
694 nhr-153
694 nhr-39
694 nhr-172
694 nhr-171
694 nhr-198
694 nhr-196
694 nhr-268
694 nhr-197
694 nhr-281
694 nhr-233
694 nhr-223
694 nhr-283
694 nhr-26
694 nhr-27
694 nhr-215
694 nhr-272
694 nhr-9
694 nhr-255
694 nhr-124
694 nhr-137
694 nhr-209
694 nhr-173
695 nqo1
696 nqo2
696 loc707675
697 npy
699 npr3
699 loc431663
700 npy1r
700 lkr
700 y58g8a.4
700 zc412.1
700 c16d6.2
700 c53c7.1
701 npy2r
701 loc100360265
701 loc795311
701 loc100535298
701 loc100003852
701 npfr1
701 gprnpy2
701 agap_agap004122
708 pde3a
708 loc610836
708 pde-3
709 pde3b
709 loc451041
712 pdhb
712 cg11876
712 agap_agap010421
712 c04c3.3
712 pdb1
712 klla0f09603g
712 ncu03004
712 mab1
712 os08g0536000
712 os09g0509200
712 agos_aar167c
712 mgg_10569
713 pgr
715 pla2g1b
715 c07e3.9
715 phospholipase
716 pla2g5
716 loc704629
717 plat
717 si:ch211-220d9.5
719 serpinf2
719 loc454412
719 loc100857105
719 zgc:158410
721 polr2a
721 rpii215
721 agap_agap007810
721 ama-1
721 rpb1
721 rpo21
721 klla0f05071g
721 ncu02103
721 nrpb1
721 os05g0151000
721 pfc0805w
721 agos_adr086c
721 mgg_04652
722 polr2b
722 rpii140
722 agap_agap003648
722 rpb-2
722 rpb2
722 klla0b05577g
722 ncu05120
722 nrpb2
722 os03g0646800
722 pfb0715w
722 agos_afr404c
722 mgg_04714
723 pomc
723 pomca
725 por
725 cpr
725 agap_agap000500
725 emb-8
725 ccr1
725 ncp1
725 klla0d08712g
725 ncu09741
725 atr1
725 agos_aal121c
725 mgg_07117
726 ppib
726 cg2852
726 agap_agap007088
726 cyn-5
726 cyn-6
726 cyp4
726 cpr5
726 klla0c10208g
726 ncu01200
726 roc7
726 cyp5
726 os06g0708500
726 cyp22
726 agos_aal056c
726 mgg_08081
727 ppic
727 loc100612744
727 loc100333141
727 cpr2
727 at3g55920
730 prim1
730 dnapol-alpha50
730 agap_agap006065
730 pri-1
730 t24c4.5
730 spp1
730 pri1
730 klla0b11682g
730 ncu02232
730 pola3
730 pf14_0366
730 agos_aar018w
730 loc710253
730 mgg_00881
731 prim2
731 zgc:110727
731 dnapol-alpha60
731 agap_agap006387
731 pri-2
731 spp2
731 pri2
731 klla0f04818g
731 ncu04646
731 at1g67320
731 os07g0406800
731 agos_abr056c
731 mgg_06763
732 prl
733 prlr
733 prlra
734 prrg1
734 zgc:103657
735 prrg2
735 loc100855529
735 loc100005937
736 ptgdr
736 ptgdrl
737 ptgds
737 lcn15
737 zgc:194505
738 ptger1
738 loc100855637
738 ptger1a
738 ptger1b
739 ptger2
739 ptger2b
739 ptger2a
741 ptgfr
741 fp
741 loc100005681
743 ptgs1
747 rpl3
747 agap_agap003556
747 rpl-3
747 rpl302
747 rpl301
747 klla0f16511g
747 ncu06843
747 rp1
747 rpl3b
747 os11g0168200
747 os12g0167900
747 pf10_0272
747 agos_adr206w
747 mgg_03193
748 rpl4
748 agap_agap002306
748 rpl-4
748 at3g09630
748 at5g02870
748 os03g0796501
748 os07g0180900
748 pfe0350c
748 loc710590
756 rpl18
756 rl18_anoga
756 rpl-18
756 rpl1802
756 rpl1801
756 rpl18b
756 rpl18a
756 klla0a07227g
756 ncu03988
756 at5g27850
756 os07g0674700
756 os03g0341100
756 os05g0155100
756 mal13p1.209
756 agos_adl157c
756 loc697499
756 loc704394
756 mgg_04484
763 rpl24
763 agap_agap010216
763 rpl-24.1
763 rpl2402
763 rpl24b
763 rpl24a
763 klla0e10869g
763 ncu03150
763 stv1
763 os01g0815800
763 os07g0224000
763 os05g0486700
763 agos_afr477c
763 mgg_02711
766 rpl30
766 agap_agap003816
766 rpl-30
766 rpl3001
766 rpl3002
766 klla0e10847g
766 ncu08963
766 at3g18740
766 at1g36240
766 at1g77940
766 os05g0490100
766 os01g0276000
766 os01g0812800
766 pf10_0187
766 agos_afr478w
766 loc703120
766 mgg_03135
768 rpl28
768 loc465479
